outcome Cont1 Cont2 Cont3 Cont4 Cont5 Cont6 Cont7 Cont8 Cont9 Cont10 Discr1 Discr2
27.1966187021934 9.97024269213429 10.4299915439313 2.47211450744851 10.0763731702627 1.08341249133346 9.59837527498269 4.93440620564072 1.62076879889661 2.85053999894941 8.01217052720036 2 0
27.057529819866 10.391852568649 10.3495604676881 2.21010054050008 9.9611943641973 0.859962829550767 9.61828272761868 4.8218189153675 1.88242959148431 3.32678856139203 8.18460322647528 0 1
27.1238780238295 10.3567350350766 10.543972176269 1.80619870354315 10.3304343412476 0.582032489920888 10.0440314828755 5.06835006910414 2.24607221738946 2.21728821624511 8.43211791027442 3 0
27.0620290896419 9.96443183115989 9.77445177154945 1.86362841763774 9.49428360878274 0.594231226452057 10.6664197028127 5.26212487937825 1.98522104842712 2.9305586425185 7.79384773399189 3 0
27.2309662524218 9.84024161841946 9.99818032845603 1.84932411690596 10.1762357515259 0.646480653528584 10.2879139297036 4.85523680193301 2.29049914291561 3.04040371097823 8.19331736172411 0 0
27.0192779184557 10.3637220771773 10.1475977601864 2.19650437017777 9.34833319929324 0.611537724404739 9.9007313288376 5.3506883811946 2.2323329822558 2.69996372063247 7.77819760404319 2 0
27.365495208483 9.608458508336 9.79970807508132 2.4456848357776 10.0222184250957 1.18469996317028 10.0935874409559 5.54996378514088 2.45319490538733 2.64615662938353 7.84446682674157 3 3
26.8144543116227 10.2213425096986 10.0605575009488 2.07732822657711 9.84201700024501 1.12421043221201 9.8811580156996 5.36804256963179 2.06002941007203 2.45730919361602 8.04560024635576 2 1
26.9964739907609 10.1406924985578 10.2775079374048 2.08241321387788 10.1838483920495 1.1460273473071 9.96484781041296 5.20865753139839 1.51964437807969 2.61170085027586 8.07597461589491 2 3
26.4405073689454 10.5008162679921 11.0029052002768 1.65545956402579 9.53724242383888 1.14509891098418 10.1138488970884 5.02929051001759 2.15245619428132 2.99563396858369 7.75803006506923 2 0
27.5087700526042 9.86757618858317 9.95072574822583 1.84661939345311 9.95060308737791 0.373367466528488 10.1530197826727 4.93040180735806 1.91361010393524 2.78936211287569 7.84694009906375 2 1
27.1017051170037 9.53225202134904 10.3001699148318 2.38718696288706 9.74176473345767 0.641469832314771 10.0152298987096 4.47683025262569 1.9120353149 3.35287256394923 8.12749267446768 2 3
26.6024895638747 9.75050496507874 9.86360481788869 1.85999519354052 10.3288389940108 1.1441497594722 10.0152682732581 4.67274062865327 1.60617590287531 2.87543758247283 7.86202844132345 2 3
27.1259618180426 10.1473102564103 9.38513296152305 1.70448874558184 9.69447198799222 1.09970116795459 10.0819440147549 4.33364238526635 2.24722148918887 3.23637965788143 7.99351347937811 2 1
26.721950344065 10.1127595732139 10.1160649968143 2.12445038312308 9.35988351381316 0.737236886914423 10.0870239101976 5.06595074067666 1.90829855293752 2.97410266873154 8.1442863088946 1 2
26.5748376013413 10.1443054015661 10.2193455216994 2.11612361266897 10.6598636016834 0.723067346307385 9.78910811459683 4.63009132430958 1.37304429661235 3.32447477792875 7.07454312126469 2 3
27.4779313406416 9.87218571087314 9.51967481448004 1.932104989096 10.2993065039446 0.579327298775222 9.89017316610686 4.98574330482902 2.27824639051136 2.75845104567395 7.93702435435057 3 1
27.020475547538 9.75024859766232 10.4050590991934 2.13211083539219 10.4164034093433 1.01191421545673 9.67040658662296 4.81584973737128 2.18361675557386 3.30377102981834 8.32795125445073 0 0
27.0072604871814 9.6338000277183 10.2023110456745 2.04900028384877 9.88597914811872 1.13400324357948 10.2280791359545 4.71908533671856 2.14024954253024 3.48477183430295 7.74035195458711 2 2
26.9414793785842 9.67814584105865 9.76497919646808 2.05418601788339 10.6105269513117 1.49103436725818 10.2445920982228 5.04193381351275 2.0713707488894 2.406794653182 8.37295218492662 2 3
27.3839077335207 9.11474689353149 10.1702476788317 1.59360592319043 10.116214692065 0.454962923348923 10.2224600214009 4.87411863941577 1.86648196773888 3.37423527429523 8.29573792633874 0 3
27.0384615039208 9.16726540420779 10.0483285632026 2.05943708217133 10.1121152072143 0.61001664964483 9.82689869631218 5.09869140371399 1.55368176101254 2.7885921849809 7.97537572001752 2 3
26.8946375038924 10.0157055294207 9.87903267786069 2.13737330340953 9.50223263105858 1.2840489819183 10.3326478188893 4.67997157917933 2.16514571681242 2.64019216381713 7.74831941774532 2 0
27.0597474897108 9.64102587404948 9.68368474694939 1.82812792194895 9.79623052553749 1.05422109319476 9.75144490638118 4.7107660378608 2.14608334175515 2.76562649937257 8.7876649964392 2 3
26.9316142154488 10.0542452717361 10.2300767175741 2.06954374273247 10.0712374353314 0.846187361149958 10.1757269458581 5.29561531218969 1.69796881189843 3.07756852623251 7.46874647348647 2 0
27.2161786597137 10.5715209587257 9.98913323010119 2.32773649928137 10.3227796398027 0.829900329105349 9.99204138593024 4.90456021069018 2.2921585505459 2.85964173367401 8.24841591909471 1 1
26.9443896534579 9.76094743051798 9.65237865464698 1.87388050173908 10.1527473920816 1.27533603363204 10.3452056939009 5.22654282494332 1.87035079078813 2.81395890679053 7.87176512418356 3 0
26.6127577110268 9.93790504891806 10.1583865383489 1.79404736236603 10.3947669236593 1.33329357518295 10.1855674736045 5.01280766984472 2.23551517283139 2.78042384242061 7.92128436709678 2 2
27.8109920396358 10.2020056109644 9.66097701775906 1.91577063294106 10.3320088410436 1.12354863628375 10.4160425325531 5.04992104182857 1.96008420463612 3.05593806440076 8.23767507634992 3 2
26.7803470304712 9.88697966236449 10.1580835420384 1.92896481739628 9.77941467041551 0.487025207860496 10.1584440776797 5.13511000938592 1.83766901733223 2.872178114771 7.97493120712278 2 0
26.7775620372093 9.94163469009107 9.98187941377201 1.61382704812054 9.72499558889068 0.917491478536818 9.67796371286448 4.6138943722121 2.12499024245288 2.92125883982355 7.98245026414401 2 0
27.3859744829042 9.70646918719847 10.080655279247 2.47862409184267 9.70565930646929 0.77338493954704 9.92698325584104 4.70148357513681 1.73331092033967 2.62221800863346 7.7161579322353 0 0
23.5924871909489 0.906549515779113 6.60885820653429 1.89159813333534 8.95434452939178 10.0930508541211 10.7124551947399 1.31025545364952 1.99923350724832 8.60761706292155 5.1181125365556 1 1
24.1958071840867 0.440886611880516 7.17933452532318 2.12053713527997 8.99407884327413 9.96945386649466 10.0907966236964 1.30906624673205 1.66471371052711 9.24474823044533 4.74896835027955 3 0
24.5585750761857 1.10795746523781 7.25364968944154 1.49117729523337 8.97316320245401 10.0474252795319 10.1255862688752 0.798009980667299 1.96359051972206 9.3175080851064 4.89985088953014 1 2
23.6139018544735 0.721152306059283 6.29923719752643 2.2317272402232 8.89870090987397 10.404390667492 9.99940968271831 1.21679634141388 2.41349600058825 9.1721913924348 4.71078494220894 2 3
24.0507888178895 0.923045207619156 6.73256389638178 1.75921744951192 9.04374363019606 9.59503392529954 10.2422909498648 1.1105966765156 1.61502413565493 9.3894891525328 4.38109449034941 2 2
23.6441593940406 1.21972489162554 7.11125000141863 2.32355700212165 8.6034814066041 10.1156712202432 9.88161466116965 1.29973768472381 1.70204978220929 9.03563227983829 5.45022341748434 0 2
24.5866415901206 1.21950783603204 6.88981646858146 2.11024325590202 9.56458895301806 10.2035232697702 9.75122679149286 1.30402469085447 2.38464160695506 8.71077543189246 5.36809003127399 2 1
24.4416505489829 0.873582955957852 7.38668489843075 1.67168043847516 8.88169014605924 10.2121353355509 10.0389910038443 1.25384883365829 1.92644828749063 9.17962045602432 4.95736881856027 0 2
23.8726428527447 1.27148723871993 6.76776322981438 1.55636948279845 8.87129213487713 10.0487282258139 10.30511049344 0.405089868775874 2.18749155160091 9.36592437849543 5.09030194176679 2 2
23.7037901065832 0.873869170386574 6.97888015285957 1.34698262523094 9.18009238808598 10.174219277826 10.3318417254578 1.03884039408297 1.91304641574244 9.24030817996406 5.13342608570666 1 2
23.6760333496984 1.26783945457753 6.86422946838699 2.20315267350321 8.27199650640365 9.83415110738815 10.2419152587967 1.74191750819738 1.98312741581137 9.36516481254719 4.86661839922965 3 3
23.582999715303 1.00440310991759 7.32347345927618 1.93237496580455 9.16526858714709 9.8014873494733 9.6325994834998 0.534424026830818 1.47148787128487 9.00092473977351 4.75543660865062 1 0
24.1844874734158 0.720509260101085 6.42706451824724 2.38522521847323 9.30802371262086 9.73588266512159 10.2660035675051 1.20967693138526 2.11152785293689 8.79858126418573 4.83609287380754 1 1
24.0803744144067 0.446863902782336 6.73142687933703 2.15121648320737 8.76238938875738 9.98636394573918 9.91372763405965 1.57882886056733 2.56539780691106 9.05231926918913 5.00370025457223 3 0
24.161736930271 1.13222244621449 7.51525299924383 1.5662889734163 9.14946164441847 10.0749745986828 9.76554475885289 1.27045736614578 1.71299549502217 8.89321447583168 5.28867797917579 1 3
24.0242266531714 0.989745202054234 6.87097168754997 2.0806953422784 8.69381136135255 10.0955080290948 10.2870470253634 1.45592598770575 2.18308943855625 9.38681048811523 5.25149644803011 3 2
23.7491101839906 1.14903700692331 6.95382933731595 2.17364391028228 8.94880120480035 9.72842415936348 10.1766533935455 0.910222103274155 1.85849780223873 9.0849013871047 4.72188381543798 1 3
23.5982107805394 0.483745798288877 6.74414274729958 2.31229564447273 8.93294056628306 10.340952148964 9.90374697973803 1.30607164995152 1.60562473550533 9.38930962696813 4.35785478531527 0 3
23.9169406995106 1.08668983791703 7.30514591133423 1.90782002662429 8.72023065193902 10.0415863028849 10.1388522397251 1.02134769592236 2.12893973797275 9.46812044596328 4.8155818208255 0 2
24.1781023947715 0.801670664263676 6.70529665717841 2.05142641583035 8.56904854885526 9.70219001744232 10.3329688990618 1.14067917041375 1.94286524619992 9.22932496989386 5.04131621684473 1 0
24.4661315625443 0.767281488111318 7.17399590767417 2.34607110241357 9.1784076264778 10.0811900101518 9.42498684097906 0.713727142587136 1.9720436507277 8.72420075529577 5.24998860086128 1 0
24.0696891904116 1.35344409951885 7.05459763165564 2.36322278201278 9.65319456859761 10.4665474100913 10.0408637644521 1.11795843742689 2.0860437085103 9.20919698447336 4.55583514331119 1 2
23.5786700553536 1.31996634996352 7.20471371854004 1.85866121709244 9.12058989215335 10.1295417535446 9.43184727385401 1.15783228635287 1.85761097043623 9.01889283518133 4.81715746321745 2 2
24.0782992658796 1.9256082857576 6.76880433207852 1.8001777730828 8.44333143088551 9.84708280806956 9.8388753217775 1.04179021725696 1.90258517012138 9.39898413349969 5.14982279386529 3 0
24.1311898293969 0.648693242020671 7.20215183623309 2.25073970492881 8.62043396125663 10.0583190657712 9.77183109526116 0.550740030500899 1.81642981543788 8.89470266297314 5.05136208380342 3 3
23.9609402712975 0.893251784108863 6.96581688810563 1.94793660118934 9.10163844981111 10.0271593342712 10.1917706737497 0.872381554257959 2.25024161377649 9.09992885426153 4.56041148778706 3 3
24.0494032228236 1.29803560040545 7.20698723187258 1.87102564852156 8.63417739720532 9.95738876892801 9.11269855140935 0.889092500932633 1.86336644540916 9.29019673573927 5.20355910206045 2 2
23.4815672676163 0.968323855651201 6.83669733314825 1.88428094574979 8.65672889539123 9.68797467223574 9.73160699174738 0.966040317601621 2.41321136939858 8.77173736677254 4.95478989784045 1 2
24.377745385977 1.29446405468528 7.02283046703143 2.08643386503162 8.80017489305147 9.90833756883843 9.78832709616734 0.966124675532041 1.35597341666985 8.88962709447021 5.3383903782135 1 1
24.1945760494538 0.785947602602284 7.12454061358902 1.95954188375467 8.77910182970057 9.46701930992691 9.96712354417949 0.914152318446967 1.98684803082556 8.99008858905584 5.48077046990078 2 2
24.3715671045245 1.46003277573113 6.95668131069039 1.85048905758534 9.11107401521948 9.90041705419267 10.067484319943 1.29599798736894 1.79176196236266 8.93774005823756 5.17853807919208 1 2
24.3305227008586 1.00077033174772 7.17876428434386 1.71784695347907 9.1664582634301 9.74959137101349 9.56000009925869 1.15170091261151 1.99612620131863 9.05099276370917 5.00896826477941 3 2
23.5594296057182 1.14637622008562 6.81456746377821 2.11688179214098 9.11532945458902 9.68375551594771 9.82888134508306 1.12146977099012 2.12930037322694 8.93893906622319 4.58891502687508 2 2
23.5940950248938 0.637965278706107 7.13077336404731 2.310785784765 9.05560777753088 10.1963389968087 9.71297894881348 0.799289466635935 2.1609169553795 8.83240856535256 4.92284264882932 1 3
24.1709013142781 1.02797469042144 7.44582127795676 1.7403297345504 9.24440492101253 9.48048985354238 9.80238332666287 1.11814355090595 2.24967523383904 9.13840494825036 4.97506693988321 2 2
24.2090415265863 1.24805104817023 6.61745836416433 2.10230217273755 9.00119582264549 9.82462087518536 10.0137534571571 0.905337506124991 2.14497220528684 8.99821588585519 4.80061708388166 2 3
24.708193772123 0.627754483191829 7.07466166793418 1.76287003427624 9.03811288020245 9.74098755062498 10.3982695376601 1.19866312833089 2.56757408713273 8.93864581472656 5.18821322990567 1 2
23.8448352397339 1.33348652405421 6.72866335169739 1.62495204984477 8.89545478663628 9.89051619294982 9.74812196081189 0.647336144830791 1.44872740417179 8.83868606615547 4.513294197778 3 2
23.3426025101425 1.20055797565046 6.91667993498375 1.67063822631792 8.87904890570853 9.74379131184413 10.051393938069 0.514273238967395 1.82649175199317 9.18290406657729 4.57199997430987 3 3
24.2847193898328 0.589879319047405 7.43818483280294 1.47956056312635 9.1461408389154 9.83874467077665 10.4058624468551 0.317821151262619 2.16558040871299 9.14669100801088 5.10039531526906 1 3
23.6511723758033 0.697851595776603 7.12845348700862 2.11309146750577 9.47196263518636 10.6006141433665 9.83733122486961 0.913194995768843 2.41426634485093 9.08142392949424 5.00666008264472 1 3
23.775968547514 0.964944377243285 6.51955626406729 2.32009169417057 8.46385590507917 10.0151777504781 9.87560184555068 1.11443266080187 2.12019392055932 9.02391919503933 4.61249715250206 1 3
23.7658420809735 1.12270263650043 7.54569494241859 2.59222745270657 8.88097403420517 10.1353582948494 10.3943643579835 1.06726428065958 1.50718769283238 8.64274283549679 4.96051664768914 1 2
24.1326464573131 0.866129738232425 6.8225643481183 1.69928939339082 9.01264788852806 9.72930536657504 10.0040290777042 1.02250688307883 1.91468576667513 8.69691795656028 4.94010457574427 3 1
24.3004469172748 0.708417865350787 7.30344255464577 1.91159257909316 8.65646142784617 10.2607649572872 9.9772284080359 0.42338888832745 2.15564779327266 9.19669801595436 5.1512353107082 1 1
23.7180112883517 0.403534369412298 7.15469435804388 2.13955820192746 8.87256594068255 9.46734508962113 10.0095511827447 1.52843485375761 2.22786862005309 9.04458557584159 5.43712225257895 1 0
23.4562676237759 0.804269194858929 6.81704336532113 1.98135004365585 8.66251517769228 9.84442331452883 9.82780246166491 0.722458793883652 2.40346039105233 8.85541353509934 4.84406003335828 3 3
24.3196664386445 1.24881806913832 6.58101887844489 1.70147452251329 9.16958326386441 10.0605715554098 10.2217507068777 0.497314945650744 2.69268335551991 8.16062947804164 5.02598250692221 2 3
24.2584330515866 1.75152359377786 6.66916673890779 1.54225359166295 8.89309631465503 10.0354409793845 10.1005808807631 0.985847310237056 1.77124300064429 9.15002481688407 5.55005174350003 1 3
24.0975042646687 1.03272623577374 7.0789710706186 2.17505849506006 8.90150397586495 10.198952301042 9.76292428461814 0.500153424720017 1.86928655025677 8.55740252340404 5.19976289179916 2 0
24.8159976086073 6.88126866999273 3.49484556720858 9.96778528596093 2.12165654547269 9.99833029331838 2.25728577607211 4.25932777825098 7.27841390972788 3.10319821065891 1.06578288375524 3 3
25.7239059954888 6.85051425242405 3.63245210642384 9.90217346783924 2.27265542916931 9.79765309294369 3.22548341896506 3.76994018926196 7.13491678501896 2.68737638908899 0.369180132545867 2 1
24.9044528469611 6.35293382739047 4.30378847818193 9.8984995109278 1.74355640051518 10.1625159827275 2.39928646893162 3.6504351725842 7.06511159217461 2.97762299597612 1.41750273414099 1 0
24.633602342864 6.90261894825264 3.62302121299384 9.74086205533747 2.15290884096836 10.0105577464528 2.77366251604516 3.95950685576965 7.09043724806017 2.64597234663387 -0.18830479951648 1 1
24.7030129861534 7.12055872177137 4.22957765793791 10.062085074891 1.79050718264877 9.67997743780422 3.19087708249981 4.23537361569369 7.06643360414175 2.9695802387947 1.03583681087504 3 0
24.4830337767275 6.67451726198183 4.0492260931997 10.1948543736723 2.1390644450629 10.1628984532777 2.98393518369088 4.04222671915523 6.75266549789657 3.14533366020645 1.48614815179115 1 2
24.5430864554606 6.66445790104469 4.15023225717806 9.84825010450142 1.42487637979099 10.164156830307 3.15621664755919 3.63465549459313 7.36227591078934 2.79508569213099 0.17590768443186 1 0
24.6924622167039 6.8749838453913 4.25522014777675 9.68553576275986 1.58701380378577 10.0765433405522 3.3889150933375 3.28953994477303 6.79172091330452 2.80895660468817 1.56065421150199 1 3
24.8071652556109 7.10121561315278 4.21403032402076 10.4955551860582 2.01720084681939 9.79557092669827 2.15267582261537 3.91655409642277 7.33847753048299 3.19361518835431 0.928653747816308 1 2
25.2525088784865 7.28754871531946 4.21731006623362 10.6174059769557 2.50548702333497 10.4365037122486 2.99366382872695 4.22844777245618 7.13177366054768 3.09140378679134 0.886093090903755 3 0
25.0387348951934 7.21010311575311 4.14740898734552 9.73802336941302 1.84973957419854 9.94391553481548 2.78193146897608 3.70893166595437 7.28917852371423 2.63103052167199 0.425913712471592 1 0
25.2621144894292 6.47421733525855 4.33017238240795 10.0193234450236 1.97245277221379 10.3447232770995 3.26315847266048 4.57851947489019 7.58107424076075 3.33773088617259 0.75454496131696 0 2
24.9802084257747 7.07500969132533 4.03830268632045 9.42708004407952 1.7845317601052 9.7756604250718 3.1811388404584 4.22082747033848 6.72250878454025 2.90369218514143 1.01604362627156 3 3
24.361257430302 7.12203959391058 3.6545426550529 10.1252008732337 1.52484834205337 9.94190615185636 3.0763898416784 3.67857999153854 6.83321156005976 2.94314627181696 1.27471162694466 1 0
24.8255878709935 7.28257248960641 4.1862004730496 10.0823355176419 2.12746846008648 9.94736547027945 2.96994557239108 4.25207435918214 7.32043469806231 2.52192960611421 1.33597893364069 3 3
24.7644031380563 7.00146642057168 4.18411188416696 9.60310299214646 1.94272904952267 9.84014365890399 3.4325380626632 3.80034777391576 7.12846166205716 2.76009209084235 1.07154185669652 2 0
24.121522593737 7.14494481991777 4.11054404250876 9.69098764356845 1.65776098161842 9.85965470411941 2.55896468347056 3.92299623878462 7.56270383963759 2.78585534623922 0.865717396655313 0 0
25.0073135886116 7.45164323142822 3.82999932042223 9.97331706506478 1.83659542301215 9.75038175096307 2.83441280610149 4.51224974063052 6.62443513365596 2.94379813803558 0.933680001424352 3 2
25.0603628960244 6.75915598275467 4.10079756952628 10.0973869812743 1.93014843182468 10.0834234606922 2.91186416419798 3.92740919909214 6.86889172730323 2.89560746023087 0.709136365249416 0 1
24.5298971811476 7.0686658669636 3.74843518439568 10.2093873638058 1.40438588169931 9.819808631992 2.99063827967646 4.00683886576357 6.97082884442348 3.49733848071475 1.17490487319057 1 2
24.7010159577575 6.6879704999739 4.09143954877822 10.3999805110179 1.61186696318457 9.99573232080932 2.51254569961412 4.2262039826261 7.35107347810255 3.21434175474402 0.681777471652906 2 2
25.0273500902603 7.35342574977691 3.30594008675577 10.453569190041 2.00263748857412 9.78968624361812 3.07172136018388 3.59246656887443 7.5033548479114 3.3297743960072 1.37910340043105 3 3
24.9179016874004 6.85338680800707 4.25992120716548 9.78901354135015 2.0422113106205 9.48296425584723 3.17751620334186 3.92539677337596 6.8945532964361 3.21141048355124 1.02977108817387 2 0
24.5123991541591 6.93095547496801 4.41935619183833 9.42742936879825 2.12988889338633 9.84303042475298 3.03770164544996 3.87802763623317 7.29278841486775 2.92303196596731 1.00696220348831 2 0
25.6640413026052 6.77854078303043 3.56693839581781 9.85583001401552 2.23757920586824 10.010637772453 3.23661113687662 3.66881449835945 7.31944191682489 2.74483692198163 1.15525093326897 2 1
24.6984675787254 6.9624738876994 3.6130794972192 10.2489773043505 2.16019552692363 10.4981516072884 3.3369356421886 3.73925693846146 7.38146112843253 2.85348075000388 0.737047640697011 2 2
24.8717289617437 7.05929477550313 3.79806862625398 9.8365920139463 1.72731025805863 9.81384507411331 3.02653506420914 3.91869835652916 6.72427292824935 2.77593538905869 0.90483692293138 3 1
25.2726296482639 7.18576703576748 4.13439339393937 9.98436542326298 2.39504475679488 10.0889568441826 3.03591699507831 4.15507063908023 6.53264715196496 2.98725831429899 1.25888399985477 2 0
25.2648189342447 7.2000311759681 3.83894322597951 10.1915992632108 1.70421185655118 9.93907130773062 3.07699454138674 3.92789958681984 6.82565724101425 2.79642651364573 0.700712072002963 3 2
25.277835802737 7.19430074879183 4.35418543128719 10.1644319173785 1.92967172335956 10.1754464503213 3.22487271208197 4.69943372469039 7.16626973687845 3.39566975225707 1.59483819089404 3 0
25.0513696907544 7.36693142452661 3.93615608909026 9.9663219087206 1.85165521131539 9.99215975564672 2.81428686776155 3.73980088882851 7.06193234108089 2.62738440321167 1.14195752035087 1 0
24.8240572882609 7.12344311751498 3.58361313885508 9.82886670893248 2.21996157246603 10.3470226052761 3.262380347506 4.34699918531881 6.68916200373665 3.35133693182243 1.58334025931447 3 1
24.9880831970708 6.95952485097286 3.94862118120378 10.2371420163293 2.45439855587321 9.9532695396691 2.51808492938831 3.49456377399235 6.5657521459233 2.7816556431897 0.625361400741336 1 0
24.6811965411197 6.89709037258477 4.05024643533108 9.98207266609837 1.97719953667675 10.3031125770413 3.18131808896699 3.55556359802708 7.06107170510321 3.35743240499511 1.5913856706332 3 2
24.7126110144427 7.12495088954786 4.01349501495392 10.1863260636633 1.76859999444821 9.47930572929191 3.29394842839742 3.99358197259586 7.47975886007778 2.4840656001921 0.643689500841942 2 2
25.2283669752109 7.06709496575326 4.17662359597146 9.64467819723247 1.80756379632718 9.35050148373917 2.66368851222932 4.07564808561387 6.92204051507769 2.96595196631667 1.51175167546922 1 2
24.9962898223514 6.82876036128349 4.12443268606564 9.6549270396359 2.11265834863291 10.6623067355466 2.83232408774767 4.05402977786455 7.01147667799169 2.76521419382157 0.590536365294113 0 1
25.6866011844577 7.08437601763915 4.09572072560826 9.61462707610518 1.62391976488806 10.0667885285503 3.09758569373878 4.13887304957941 7.36682215856561 2.53663309290389 1.08196135242978 2 2
24.9492234900571 7.49043757120106 4.35142912566672 10.1107571562236 2.60153779259368 10.2530557672314 2.75505500220943 4.18913296109698 6.83775664645989 2.72051990795135 1.27914327607784 3 2
24.6384780059695 6.84968989778085 4.08050796711835 10.3812571278225 2.0325527478364 9.75344482612896 3.32162066421595 4.37327641951074 6.95401397332226 3.09570204256712 0.901870077787737 3 0
25.4106159029819 6.5552737647408 3.69218395426833 10.2987691907426 1.4156723492746 9.3037783577669 2.5366091326798 3.98166582169253 7.11920567648791 2.89312077379074 1.3346821889454 1 2
24.6688957716485 7.6688180779364 4.15738439963263 10.2829863831685 2.33253467403671 10.1157904812002 3.7427804601117 4.08649592312447 6.98898374567518 2.97039972018031 1.2562976068363 2 3
25.0870020282874 6.84666081827676 3.88093951822188 10.2868899662133 2.53069723500713 9.98047750612122 2.7722394451772 3.91951098123485 7.35203362694095 2.9670675246063 1.05284602973129 1 0
25.4273838472306 6.96128023373539 4.3368933129705 9.91118932195271 2.32331491576314 9.76112070677077 2.9147238715013 3.95541848144408 6.28452678634628 2.72743153431216 1.25822544106353 0 2
25.0958435683298 6.77667023700353 3.95647681798475 10.4283242182598 1.98864944370955 9.98954445624077 3.23431791325226 3.75391920037196 6.9901041969246 3.13900135852788 1.11384210073374 1 0
25.2449787298925 6.93461303940944 3.98150146905777 9.84216893271297 1.85302611197182 10.0620591968134 3.39779688029834 4.26974251260679 7.32587741627695 3.05926625516474 0.88115887305889 3 0
24.8747792541716 7.02699514133644 4.1169865814882 9.56481083336824 1.77225645236973 10.8486918529137 2.77603964314137 4.77957686906584 7.11447185263797 2.73840792090091 1.15848273797795 3 0
24.9408839703106 7.43471593209473 4.03096863162541 9.92195705612478 1.83116430061859 10.0174094640994 3.00541848430431 3.90183236235384 6.02892244848636 2.76561851069332 0.625988249374742 1 1
24.8069926113806 6.90133725031556 3.84522077450822 10.1361140037164 1.75917659792801 10.40973507475 3.0372390111101 4.33859794064142 7.05700870416408 2.65125839378513 0.948967344563471 3 3
25.2048183679547 7.25716695480782 4.07838421486955 9.86230039078577 1.81076697665107 10.107240044799 2.98978308743629 4.30397337292411 7.33522011159544 2.98761465360511 0.722774202994764 3 2
